,index,count,d_cap,d_tract,distance,end station latitude,end station longitude,o_cap,o_tract,start station latitude,start station longitude,tripduration,o_pop,d_pop,o_housing,d_housing,tract_x,o_sq_foot,tract_y,d_sq_foot,tract,diffs_out,start,end,weighted,total_out,total_in,o_hub,d_hub,od_hub,SX,SY,EX,EY
6355,6355,88,30.0,006200,,40.7381765,-73.97738662,34.0,011900,40.7568001,-73.98291153,1063.72727273,1079,4680,1121,1401,011900,395254501.74,006200,231817485.533,,0.0,011900,006200,21243.4705615,39976,32285,hub,hub,non_hub,585853.012005,4512257.64444,586343.467107,4510195.70961
6356,6356,133,90.0,006200,,40.7381765,-73.97738662,109.0,012100,40.7598593767,-73.9914900133,1212.03794038,8366,4680,5744,1401,012100,101223732.045,006200,231817485.533,,0.0,012100,006200,21243.4705615,132767,32285,hub,hub,non_hub,585124.983126,4512588.88932,586343.467107,4510195.70961
6357,6357,43,30.0,006200,,40.7381765,-73.97738662,51.0,012500,40.76064679,-73.98442659,1310.81395349,2439,4680,2096,1401,012500,322911522.418,006200,231817485.533,,0.0,012500,006200,21243.4705615,45486,32285,hub,hub,non_hub,585720.180916,4512683.17447,586343.467107,4510195.70961
6358,6358,77,60.0,006200,,40.7381765,-73.97738662,84.0,012700,40.762485435,-73.990447135,1207.4047619,6437,4680,4434,1401,012700,104637996.687,006200,231817485.533,,0.0,012700,006200,21243.4705615,83393,32285,hub,hub,non_hub,585209.656415,4512881.41361,586343.467107,4510195.70961
6359,6359,14,30.0,006200,,40.7381765,-73.97738662,24.0,012900,40.76341379,-73.99667444,1543.07142857,5312,4680,3621,1401,012900,158698340.053,006200,231817485.533,,0.0,012900,006200,21243.4705615,28661,32285,hub,hub,non_hub,584682.864463,4512978.43901,586343.467107,4510195.70961
6360,6360,163,90.0,006200,,40.7381765,-73.97738662,160.0,013100,40.7621295133,-73.98215453,1206.22766985,2489,4680,2283,1401,013100,405023451.28,006200,231817485.533,,0.0,013100,006200,21243.4705615,107228,32285,hub,hub,non_hub,585910.04945,4512849.98999,586343.467107,4510195.70961
6361,6361,75,90.0,006200,,40.7381765,-73.97738662,101.0,013300,40.7647250567,-73.9866537633,1371.80962254,5363,4680,3909,1401,013300,79847412.2593,006200,231817485.533,,0.0,013300,006200,21243.4705615,89810,32285,hub,hub,non_hub,585526.963405,4513133.71926,586343.467107,4510195.70961
6362,6362,48,60.0,006200,,40.7381765,-73.97738662,65.0,013500,40.766984435,-73.99227308,1252.86904762,6075,4680,3935,1401,013500,198199142.958,006200,231817485.533,,0.0,013500,006200,21243.4705615,64723,32285,hub,hub,non_hub,585049.80204,4513379.06475,586343.467107,4510195.70961
6363,6363,201,60.0,006200,,40.7381765,-73.97738662,98.0,013700,40.766109285,-73.981808355,1379.54428997,6557,4680,5442,1401,013700,314878324.419,006200,231817485.533,,0.0,013700,006200,21243.4705615,91142,32285,hub,hub,non_hub,585934.141665,4513292.1137,586343.467107,4510195.70961
6364,6364,27,30.0,006200,,40.7381765,-73.97738662,27.0,013900,40.768254,-73.988639,1319.77777778,7607,4680,7359,1401,013900,139918084.587,006200,231817485.533,,0.0,013900,006200,21243.4705615,26390,32285,hub,hub,non_hub,585354.890073,4513523.52534,586343.467107,4510195.70961
6365,6365,30,30.0,006200,,40.7381765,-73.97738662,49.0,014300,40.76590936,-73.97634151,1258.63333333,3,4680,0,1401,014300,50027992.3322,006200,231817485.533,,0.0,014300,006200,21243.4705615,21051,32285,hub,hub,non_hub,586395.803012,4513275.28949,586343.467107,4510195.70961
6366,6366,89,30.0,006200,,40.7381765,-73.97738662,36.0,014500,40.76915505,-73.98191841,1562.80898876,5811,4680,3462,1401,014500,253397343.373,006200,231817485.533,,0.0,014500,006200,21243.4705615,68350,32285,hub,hub,non_hub,585920.929601,4513630.10902,586343.467107,4510195.70961
6367,6367,55,30.0,006200,,40.7381765,-73.97738662,55.0,014700,40.770513,-73.988038,1494.85454545,2586,4680,1743,1401,014700,70871746.8417,006200,231817485.533,,0.0,014700,006200,21243.4705615,35099,32285,hub,hub,non_hub,585402.720353,4513774.87644,586343.467107,4510195.70961
6368,6368,8,30.0,006200,,40.7381765,-73.97738662,36.0,015100,40.771522,-73.990541,1703.625,8105,4680,4856,1401,015100,164953931.102,006200,231817485.533,,0.0,015100,006200,21243.4705615,17578,32285,hub,hub,non_hub,585190.192062,4513884.4495,586343.467107,4510195.70961
6369,6369,95,60.0,006200,,40.7381765,-73.97738662,70.0,031703,40.71644312,-74.014902115,1650.08163265,8670,4680,4231,1401,031703,332361109.355,006200,231817485.533,,0.0,031703,006200,21243.4705615,136082,32285,hub,hub,non_hub,583202.897614,4507746.93647,586343.467107,4510195.70961
6370,6370,52,90.0,006200,,40.7381765,-73.97738662,98.0,031704,40.7085171733,-74.0165557667,1861.9291939,6610,4680,3790,1401,031704,160823714.408,006200,231817485.533,,0.0,031704,006200,21243.4705615,105244,32285,hub,hub,non_hub,583073.076824,4506865.54027,586343.467107,4510195.70961
6371,6371,329,90.0,006200,,40.7381765,-73.97738662,85.0,000600,40.7128987867,-73.9898646367,1104.33030548,11558,4680,4083,1401,000600,59149181.7526,006200,231817485.533,,0.0,000600,006200,21243.4705615,70053,32285,hub,hub,non_hub,585322.159723,4507377.5136,586343.467107,4510195.70961
6372,6372,335,297.0,006300,,40.7346940933,-73.99785666,162.0,000202,40.71318002,-73.9818904933,1349.63016694,8012,6076,3598,4277,000202,37878157.9781,006300,85447631.8451,,0.0,000202,006300,26861.1171951,56352,121303,hub,hub,non_hub,585995.353038,4507416.50937,584619.48321,4509789.20591
6373,6373,760,693.0,006300,,40.7346940933,-73.99785666,774.0,000700,40.70581148,-74.0081572071,1356.9494986,7722,6076,5201,4277,000700,476954959.734,006300,85447631.8451,,0.0,000700,006300,26861.1171951,160040,121303,hub,hub,non_hub,583785.918305,4506573.16797,584619.48321,4509789.20591
6374,6374,224,198.0,006300,,40.7346940933,-73.99785666,141.0,000800,40.712414475,-73.993471545,1221.14401663,10365,6076,4150,4277,000800,46479755.076,006300,85447631.8451,,0.0,000800,006300,26861.1171951,34254,121303,hub,hub,non_hub,585018.109713,4507320.25418,584619.48321,4509789.20591
6375,6375,156,297.0,006300,,40.7346940933,-73.99785666,291.0,000900,40.7024745833,-74.01224785,1641.63660669,1140,6076,939,4277,000900,404341803.896,006300,85447631.8451,,0.0,000900,006300,26861.1171951,46446,121303,hub,hub,non_hub,583444.520998,4506198.85784,584619.48321,4509789.20591
6376,6376,186,99.0,006300,,40.7346940933,-73.99785666,57.0,001002,40.71782143,-73.97628939,1000.70533316,6439,6076,2346,4277,001002,22763374.2099,006300,85447631.8451,,0.0,001002,006300,26861.1171951,15916,121303,hub,hub,non_hub,586462.45635,4507937.23607,584619.48321,4509789.20591
6377,6377,274,198.0,006300,,40.7346940933,-73.99785666,138.0,001200,40.717364275,-73.982955325,1061.11659319,3547,6076,1857,4277,001200,23518220.7411,006300,85447631.8451,,0.0,001200,006300,26861.1171951,36493,121303,hub,hub,non_hub,585900.031125,4507879.94738,584619.48321,4509789.20591
6378,6378,151,99.0,006300,,40.7346940933,-73.99785666,108.0,001300,40.70463334,-74.01361706,1473.86284553,3776,6076,3028,4277,001300,286606455.687,006300,85447631.8451,,0.0,001300,006300,26861.1171951,27671,121303,hub,hub,non_hub,583326.158808,4506437.19368,584619.48321,4509789.20591
6379,6379,153,99.0,006300,,40.7346940933,-73.99785666,84.0,001401,40.71559509,-73.9870295,970.259159207,3289,6076,1708,4277,001401,20168722.3199,006300,85447631.8451,,0.0,001401,006300,26861.1171951,26885,121303,hub,hub,non_hub,585558.18429,4507679.57909,584619.48321,4509789.20591
6380,6380,101,198.0,006300,,40.7346940933,-73.99785666,201.0,001501,40.70966832,-74.003597135,1243.47177663,5581,6076,3450,4277,001501,172466366.322,006300,85447631.8451,,0.0,001501,006300,26861.1171951,27425,121303,hub,hub,non_hub,584166.279828,4507005.66129,584619.48321,4509789.20591
6381,6381,517,297.0,006300,,40.7346940933,-73.99785666,369.0,001502,40.7088053467,-74.00635276,1139.11943101,7095,6076,3459,4277,001502,221282059.103,006300,85447631.8451,,0.0,001502,006300,26861.1171951,82052,121303,hub,hub,non_hub,583934.59195,4506907.22889,584619.48321,4509789.20591
6382,6382,468,297.0,006300,,40.7346940933,-73.99785666,321.0,001600,40.7153350167,-73.9943926833,1070.13554732,8236,6076,3242,4277,001600,76565505.7581,006300,85447631.8451,,0.0,001600,006300,26861.1171951,82798,121303,hub,hub,non_hub,584936.591099,4507643.5622,584619.48321,4509789.20591
6383,6383,1817,396.0,006300,,40.7346940933,-73.99785666,462.0,001800,40.7193657075,-73.9906468425,858.924836051,8063,6076,3489,4277,001800,60554858.5127,006300,85447631.8451,,0.0,001800,006300,26861.1171951,133306,121303,hub,hub,non_hub,585247.838585,4508094.62497,584619.48321,4509789.20591
6384,6384,270,198.0,006300,,40.7346940933,-73.99785666,138.0,002000,40.721554605,-73.977309405,982.476902174,4795,6076,1899,4277,002000,17907673.5628,006300,85447631.8451,,0.0,002000,006300,26861.1171951,31656,121303,hub,hub,non_hub,586371.478696,4508350.63994,584619.48321,4509789.20591
6385,6385,944,396.0,006300,,40.7346940933,-73.99785666,306.0,002100,40.71451321,-74.0108850975,1021.37367406,6111,6076,3038,4277,002100,273869828.705,006300,85447631.8451,,0.0,002100,006300,26861.1171951,151037,121303,hub,hub,non_hub,583544.598931,4507536.51732,584619.48321,4509789.20591
6386,6386,176,198.0,006300,,40.7346940933,-73.99785666,132.0,002201,40.71833027,-73.980972895,1004.68014022,6762,6076,3030,4277,002201,37585954.9949,006300,85447631.8451,,0.0,002201,006300,26861.1171951,26391,121303,hub,hub,non_hub,586066.226443,4507989.12022,584619.48321,4509789.20591
6387,6387,204,99.0,006300,,40.7346940933,-73.99785666,93.0,002202,40.7208736,-73.98085795,896.97777696,2256,6076,1045,4277,002202,13179093.8977,006300,85447631.8451,,0.0,002202,006300,26861.1171951,23935,121303,hub,hub,non_hub,586072.658368,4508271.55961,584619.48321,4509789.20591
6388,6388,251,198.0,006300,,40.7346940933,-73.99785666,144.0,002400,40.724744875,-73.974986535,822.977357679,5775,6076,2175,4277,002400,17986635.5592,006300,85447631.8451,,0.0,002400,006300,26861.1171951,17965,121303,hub,hub,non_hub,586563.526382,4508707.06897,584619.48321,4509789.20591
6389,6389,108,198.0,006300,,40.7346940933,-73.99785666,186.0,002500,40.7111743,-73.99849582,1182.02972319,5061,6076,1917,4277,002500,22428407.6271,006300,85447631.8451,,0.0,002500,006300,26861.1171951,28216,121303,hub,hub,non_hub,584595.28909,4507177.73549,584619.48321,4509789.20591
6390,6390,167,99.0,006300,,40.7346940933,-73.99785666,93.0,002601,40.72299208,-73.97995466,879.777346637,3774,6076,1593,4277,002601,22248722.3098,006300,85447631.8451,,0.0,002601,006300,26861.1171951,22144,121303,hub,hub,non_hub,586146.216204,4508507.61099,584619.48321,4509789.20591
6391,6391,54,99.0,006300,,40.7346940933,-73.99785666,81.0,002700,40.71307916,-73.99851193,1106.81204906,1191,6076,655,4277,002700,11349914.9514,006300,85447631.8451,,0.0,002700,006300,26861.1171951,20570,121303,hub,hub,non_hub,584591.517275,4507389.17181,584619.48321,4509789.20591
6392,6392,846,99.0,006300,,40.7346940933,-73.99785666,96.0,002800,40.72521311,-73.97768752,748.071524405,7302,6076,3341,4277,002800,47641507.3146,006300,85447631.8451,,0.0,002800,006300,26861.1171951,36744,121303,hub,hub,non_hub,586334.816403,4508756.38709,584619.48321,4509789.20591
6393,6393,167,99.0,006300,,40.7346940933,-73.99785666,129.0,002900,40.71602118,-73.99974372,988.430923052,5855,6076,2420,4277,002900,200965547.24,006300,85447631.8451,,0.0,002900,006300,26861.1171951,31936,121303,hub,hub,non_hub,584483.752153,4507714.56961,584619.48321,4509789.20591
6394,6394,506,99.0,006300,,40.7346940933,-73.99785666,105.0,003001,40.72066442,-73.98517977,820.084487455,4301,6076,2553,4277,003001,34302720.7166,006300,85447631.8451,,0.0,003001,006300,26861.1171951,41223,121303,hub,hub,non_hub,585707.91731,4508244.11218,584619.48321,4509789.20591
6395,6395,451,99.0,006300,,40.7346940933,-73.99785666,111.0,003002,40.72217444,-73.98368779,786.125303781,3031,6076,1885,4277,003002,18686109.2263,006300,85447631.8451,,0.0,003002,006300,26861.1171951,38675,121303,hub,hub,non_hub,585831.986427,4508413.19181,584619.48321,4509789.20591
6396,6396,360,297.0,006300,,40.7346940933,-73.99785666,363.0,003100,40.7140617467,-74.0041933367,1021.11164722,2809,6076,858,4277,003100,145687012.574,006300,85447631.8451,,0.0,003100,006300,26861.1171951,81469,121303,hub,hub,non_hub,584110.388584,4507492.78891,584619.48321,4509789.20591
6397,6397,2393,297.0,006300,,40.7346940933,-73.99785666,300.0,003200,40.7260543867,-73.9823576167,678.287430097,7630,6076,4888,4277,003200,46369492.482,006300,85447631.8451,,0.0,003200,006300,26861.1171951,138064,121303,hub,hub,non_hub,585939.335766,4508845.19329,584619.48321,4509789.20591
6398,6398,1098,495.0,006300,,40.7346940933,-73.99785666,519.0,003300,40.7188200145,-74.0063383078,827.327645816,5174,6076,2694,4277,003300,215459582.054,006300,85447631.8451,,0.0,003300,006300,26861.1171951,115059,121303,hub,hub,non_hub,583923.235695,4508018.93577,584619.48321,4509789.20591
6399,6399,1086,99.0,006300,,40.7346940933,-73.99785666,117.0,003400,40.72955361,-73.98057249,671.540430846,6706,6076,4203,4277,003400,42933229.7541,006300,85447631.8451,,0.0,003400,006300,26861.1171951,47926,121303,hub,hub,non_hub,586085.581298,4509235.37985,584619.48321,4509789.20591
6400,6400,933,198.0,006300,,40.7346940933,-73.99785666,198.0,003601,40.72217423,-73.990293175,737.130608761,3299,6076,1613,4277,003601,29191583.8104,006300,85447631.8451,,0.0,003601,006300,26861.1171951,77585,121303,hub,hub,non_hub,585274.124459,4508406.73315,584619.48321,4509789.20591
6401,6401,1635,198.0,006300,,40.7346940933,-73.99785666,186.0,003602,40.724852985,-73.989265345,627.971846788,2918,6076,1586,4277,003602,24941258.1161,006300,85447631.8451,,0.0,003602,006300,26861.1171951,82124,121303,hub,hub,non_hub,585357.507872,4508705.09166,584619.48321,4509789.20591
6402,6402,3779,396.0,006300,,40.7346940933,-73.99785666,444.0,003700,40.7256696075,-74.0052069325,525.863919483,2401,6076,1490,4277,003700,212385639.924,006300,85447631.8451,,0.0,003700,006300,26861.1171951,173333,121303,hub,hub,hub,584010.178026,4508780.36793,584619.48321,4509789.20591
6403,6403,3705,396.0,006300,,40.7346940933,-73.99785666,480.0,003800,40.72765889,-73.988195855,548.308337845,8610,6076,5795,4277,003800,67437493.5221,006300,85447631.8451,,0.0,003800,006300,26861.1171951,167230,121303,hub,hub,hub,585444.239635,4509017.60641,584619.48321,4509789.20591
6404,6404,959,396.0,006300,,40.7346940933,-73.99785666,318.0,003900,40.7201717475,-74.00983051,882.577463644,5253,6076,3059,4277,003900,194910113.03,006300,85447631.8451,,0.0,003900,006300,26861.1171951,113624,121303,hub,hub,non_hub,583626.593058,4508165.65565,584619.48321,4509789.20591
6405,6405,3134,198.0,006300,,40.7346940933,-73.99785666,198.0,004000,40.73000573,-73.98549552,548.926132919,9801,6076,4546,4277,004000,66858387.5133,006300,85447631.8451,,0.0,004000,006300,26861.1171951,99660,121303,hub,hub,hub,585669.269443,4509280.75306,584619.48321,4509789.20591
6406,6406,1310,198.0,006300,,40.7346940933,-73.99785666,192.0,004100,40.7195529,-73.996789035,826.883109855,7793,6076,3765,4277,004100,71738983.3617,006300,85447631.8451,,0.0,004100,006300,26861.1171951,114685,121303,hub,hub,non_hub,584728.836557,4508109.46034,584619.48321,4509789.20591
6407,6407,1297,99.0,006300,,40.7346940933,-73.99785666,105.0,004200,40.73223272,-73.98889957,427.266953175,4988,6076,1801,4277,004200,39941846.3325,006300,85447631.8451,,0.0,004200,006300,26861.1171951,50846,121303,hub,hub,non_hub,585378.96492,4509524.64843,584619.48321,4509789.20591
6408,6408,1234,198.0,006300,,40.7346940933,-73.99785666,201.0,004300,40.723870235,-73.995226525,612.896995528,4267,6076,2598,4277,004300,65935514.1184,006300,85447631.8451,,0.0,004300,006300,26861.1171951,95162,121303,hub,hub,non_hub,584855.320992,4508590.22212,584619.48321,4509789.20591
6409,6409,1999,198.0,006300,,40.7346940933,-73.99785666,180.0,004400,40.73080269,-73.97968993,701.973620938,17710,6076,8297,4277,004400,114601147.016,006300,85447631.8451,,0.0,004400,006300,26861.1171951,106427,121303,hub,hub,non_hub,586158.498991,4509374.90208,584619.48321,4509789.20591
6410,6410,318,99.0,006300,,40.7346940933,-73.99785666,81.0,004500,40.71910537,-73.99973337,885.955845679,840,6076,582,4277,004500,52009114.8865,006300,85447631.8451,,0.0,004500,006300,26861.1171951,34275,121303,hub,hub,non_hub,584480.726971,4508056.94497,584619.48321,4509789.20591
6411,6411,664,99.0,006300,,40.7346940933,-73.99785666,117.0,004700,40.72165481,-74.00234737,668.585748022,2267,6076,1586,4277,004700,75477587.1594,006300,85447631.8451,,0.0,004700,006300,26861.1171951,27544,121303,hub,hub,non_hub,584256.734795,4508337.43837,584619.48321,4509789.20591
6412,6412,596,99.0,006300,,40.7346940933,-73.99785666,105.0,004800,40.73624527,-73.98473765,586.972346095,7550,6076,3799,4277,004800,74763044.6965,006300,85447631.8451,,0.0,004800,006300,26861.1171951,42567,121303,hub,hub,non_hub,585725.258797,4509974.12516,584619.48321,4509789.20591
6413,6413,1961,198.0,006300,,40.7346940933,-73.99785666,219.0,004900,40.724268615,-74.000521515,603.483544533,4951,6076,3054,4277,004900,103848670.177,006300,85447631.8451,,0.0,004900,006300,26861.1171951,80152,121303,hub,hub,non_hub,584407.63728,4508629.34168,584619.48321,4509789.20591
6414,6414,1752,297.0,006300,,40.7346940933,-73.99785666,279.0,005000,40.7359163467,-73.9873427633,491.115087724,5061,6076,3595,4277,005000,120638459.215,006300,85447631.8451,,0.0,005000,006300,26861.1171951,111023,121303,hub,hub,non_hub,585505.709717,4509935.07175,584619.48321,4509789.20591
6415,6415,3324,198.0,006300,,40.7346940933,-73.99785666,318.0,005200,40.73715585,-73.991241315,353.094999727,4193,6076,1785,4277,005200,109103391.81,006300,85447631.8451,,0.0,005200,006300,26861.1171951,159876,121303,hub,hub,hub,585174.941657,4510068.87544,584619.48321,4509789.20591
6416,6416,832,99.0,006300,,40.7346940933,-73.99785666,141.0,005400,40.73971301,-73.99456405,450.027594779,4656,6076,2837,4277,005400,128803552.888,006300,85447631.8451,,0.0,005400,006300,26861.1171951,73728,121303,hub,hub,non_hub,584891.129718,4510349.51956,584619.48321,4509789.20591
6417,6417,1797,99.0,006300,,40.7346940933,-73.99785666,90.0,005501,40.72679454,-73.99695094,460.606799121,5079,6076,2483,4277,005501,61061928.4125,006300,85447631.8451,,0.0,005501,006300,26861.1171951,57258,121303,hub,hub,non_hub,584705.980012,4508913.17477,584619.483209,4509789.20591
6418,6418,1099,99.0,006300,,40.7346940933,-73.99785666,81.0,005502,40.72743423,-73.99379025,460.785696655,2383,6076,1262,4277,005502,49017118.6146,006300,85447631.8451,,0.0,005502,006300,26861.1171951,55117,121303,hub,hub,non_hub,584972.085912,4508987.23863,584619.48321,4509789.20591
6419,6419,1685,198.0,006300,,40.7346940933,-73.99785666,285.0,005600,40.74065347,-73.98778661,507.35239251,2618,6076,2190,4277,005600,189153355.609,006300,85447631.8451,,0.0,005600,006300,26861.1171951,113209,121303,hub,hub,non_hub,585462.168743,4510460.49357,584619.48321,4509789.20591
